440301001012015112503163	1151	5299	500.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100-500万	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
44030100101201511250318X	1151	8190	500.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112503198	1151	5139	500.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100-500万	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.270000	2	0.600000	2	0.000000	2	0.000000	2	-0.330000	2	-0.330000	2	0.000000	2	-0.330000	2	1
440301001012015112503235	1151	5299	500.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100-500万	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	2	21.140000	2	30.880000	2	5.210000	2	5.210000	2	-9.860000	2	-9.860000	2	0.000000	2	-9.740000	2	1
440301001012015112503243	1100	5134	500.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
44030100101201511250326X	1152	5261	20.000000	1	第三产业	深圳市	1-3年	否	440300	1	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112503278	1100	4700	2000.000000	1	第二产业	深圳市	1-3年	否	440300		1.0000	1000-2000万	E	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	2	2457.180000	2	570.900000	2	289.510000	2	289.510000	2	-112.390000	2	-112.390000	2	10745.000000	2	1886.280000	2	1
440301001012015112503286	1100	6500	500.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	I	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	769.000000	2	-49.000000	2	482.000000	2	482.000000	2	-49.000000	2	-49.000000	2	0.000000	2	-49.000000	2	1
440301001012015112503307	1100	7299	1000.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	500-1000万	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1.820000	2	4.200000	2	0.000000	2	0.000000	2	-1.970000	2	-1.970000	2	0.000000	2	-2.380000	2	1
440301001012015112503315	1151	5170	50.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	24.230000	2	24.100000	2	23.500000	2	23.500000	2	0.050000	2	0.040000	2	0.010000	2	0.040000	2	1
440301001012015112503323	1151	6520	200.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100-500万	I	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	2	345.080000	2	114.970000	2	694.910000	2	694.910000	2	45.460000	2	34.100000	2	36.240000	2	230.100000	2	1
440301001012015112503331	1152	5179	50.000000	1	第三产业	深圳市	1-3年	否	440300	1	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
44030100101201511250334X	1100	8190	100.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112503358	1100	7212	1200.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	1000-2000万	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112503382	1151	8190	300.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112503403	1100	5299	100.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1.770000	2	2.000000	2	3.610000	2	3.610000	2	-0.140000	2	-0.140000	2	0.120000	2	-0.230000	2	1
440301001012015112503411	1151	5199	50.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	-4.130000	2	3.630000	2	51.740000	2	51.740000	2	-7.690000	2	-7.690000	2	0.000000	2	-7.770000	2	1
44030100101201511250342X	1100	5199	500.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0.000000	2	0.000000	2	251876.980000	2	251876.980000	2	-5014.360000	2	-5014.360000	2	0.000000	2	0.000000	2	1
440301001012015112503438	1151	7990	10.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112503454	1151	2239	50.000000	1	第二产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	C	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	30.170000	2	30.120000	2	41.710000	2	41.710000	2	0.200000	2	0.180000	2	0.290000	2	0.000000	2	1
440301001012015112503470	1100	7211	100.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112503489	1100	8190	5000.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	2000-5000万	O	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112503497	1100	7260	20000.000000	1	第三产业	深圳市	1-3年	否																																												0
44030100101201511250350X	1100	5179	100.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.970000	2	-1.100000	2	0.000000	2	0.000000	2	-0.130000	2	-0.130000	2	0.000000	2	-0.130000	2	1
440301001012015112503526	1100	7240	100.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3.760000	2	7.000000	2	1.930000	2	1.930000	2	-1.700000	2	-1.700000	2	0.000000	2	-3.240000	2	1
440301001012015112503534	1151	5219	50.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.260000	2	3.000000	2	0.000000	2	0.000000	2	-2.480000	2	-2.480000	2	0.000000	2	-2.740000	2	1
440301001012015112503542	1151	5219	100.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112503585	1151	5299	10.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112503593	1151	5280	500.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100-500万	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112503614	1151	8190	300.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112503622	1151	5180	100.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0.600000	2	4.300000	2	0.000000	2	0.000000	2	-3.600000	2	-3.600000	2	0.000000	2	0.600000	2	1
440301001012015112503630	2100	0143	0.000000	1	第一产业	深圳市	1-3年	否	440300		1.0000	100万以内	A	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
